battery_soc,charging_rate,grid_load,electricity_price,num_active_sessions,hour,day_of_week,hour_sin,hour_cos,day_sin,day_cos
0.7907907581003318,0.4134017436868095,0.9337654723519756,0.17195655988090447,0.4,9,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
0.4533005520866321,0.7803030830087819,0.9699708144396012,0.343366567709144,0.3,10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0.5640352191052962,0.7975260215040817,1.0,0.31309171763792487,0.4,10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0.8299848988306433,0.6593900025505578,1.0,0.316522364662223,0.2,10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0.7339500333556541,0.832791328196115,0.9633994426118693,0.2208256205404171,0.2,10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0.5512461125333297,0.3626540213844549,0.980491494828195,0.2419448783600559,0.4,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
0.8688300295622702,0.6993767611024173,1.0,0.27770477562655216,0.2,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
0.22210689366937655,0.8578853309828885,1.0,0.10701835936514052,0.5,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
0.34039130585965044,0.26885695948270993,0.7343446635436881,0.25254628001621365,0.5,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
0.7078483287376648,0.8295032486778742,1.0,0.3027461143722938,0.5,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0.8192041878192361,0.7813406108775127,0.9180618922928226,0.28163898775145835,0.3,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0.7306733438180212,0.04281193596380382,0.6398613349024482,0.24301090928768107,0.1,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0.15902722559772545,0.9675634768967338,1.0,0.26234135811828835,0.5,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0.9050332082882321,0.9979669113202885,0.8130075999519027,0.21748469696671777,0.1,13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
0.3124701785582195,0.25103203222979575,0.9259049064907041,0.22842984682990947,0.2,13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
0.9684065371872471,0.5344103124046015,0.9256225849153669,0.11675800774332296,0.6,13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
0.23019373881663613,0.44024687728317713,0.8545983951765892,0.15148802947107579,0.3,13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
0.542202084302032,0.2347406281111646,0.8915404939427943,1.0,0.1,14,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0.011232758189098574,0.4752595602022382,0.6586391154393928,0.7481016178274431,0.1,14,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0.05792375544407507,0.2884998709804811,0.5257309911440909,1.0,0.2,14,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0.9334764935193701,0.0360040318321483,0.48786842394009167,0.9742863905548685,0.3,14,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0.47113709729592884,0.6149803268629219,0.6386495673006002,0.8804872955691051,0.3,15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
0.7468519116448624,0.6275567395984928,0.6507642165348453,0.9760122576797088,0.3,15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
0.8434495838085924,0.5211089006438376,0.3380511128656477,1.0,0.4,15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
0.9682950286744153,0.7492516734285789,0.42363208702950894,1.0,0.1,15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
0.2928238032391104,0.7544447741237681,0.4184508382437421,1.0,0.2,16,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.07292402487281903,0.684412131822481,0.5671479839378504,0.9616566252639737,0.1,16,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.24284541443324875,0.6111206436372579,0.6141248778905305,1.0,0.7,16,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.6936524329429837,0.5313352929037828,0.6361801257351822,0.9296481472173255,0.4,16,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.6857637711539859,0.2602389669274268,0.6129389502139971,1.0,0.4,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.9936236946792772,0.5907580888095205,0.8106481887388994,1.0,0.5,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.5918124684546573,0.8558399564571832,0.2319059592182983,1.0,0.1,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.5278259036967132,0.8211794869961808,0.3547309095712828,1.0,0.4,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.3403928608130927,0.5735670342925383,0.7301936380457849,1.0,0.3,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
0.15604518281098329,0.20387480019087403,0.5792777824710975,1.0,0.3,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
0.34125056314847013,0.14550961704806792,0.6379943202784877,0.9586287400035415,0.1,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
0.3947233198237206,0.7399892644698473,0.7486759833925978,1.0,0.4,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
0.05608524214133386,0.9059700910149611,0.5224580254539697,1.0,0.4,19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
0.5068651207932089,0.2483477974437856,0.5715649455240573,1.0,0.2,19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
0.773130634655488,0.4154155793606854,0.233425182710935,1.0,0.1,19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
0.46815997677158255,0.35433482826818374,1.0,1.0,0.4,19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
0.534706588435358,0.9473377501950058,0.25164573695806314,0.9150908772456393,0.3,20,4,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191
0.6596950054789095,0.3020287074371127,0.7707764725116426,1.0,0.4,20,4,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191
0.9567038815251232,0.791760525654538,0.5923906505278056,1.0,0.3,20,4,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191
0.5697724122372895,0.09575055284135825,0.4890001713583167,0.9424793460264523,0.2,20,4,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191
0.578325660556469,0.2036294088749352,0.6847055865733923,0.26097514102518793,0.3,21,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
0.7657603616869001,0.5628751353958413,0.9051515590009984,0.26220788566099773,0.4,21,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
0.9805145924750726,0.8311518379362555,0.6588503098678905,0.3133038721821175,0.4,21,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
0.9240455117961518,0.26181127348193867,0.5179453575502662,0.26666722074559174,0.2,21,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
0.10497681030380551,0.2586053257900436,0.6369354757711659,0.17269309280427314,0.2,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
0.5010116362341674,0.36565852330025694,0.9269855756956797,0.15566215390160357,0.4,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
0.22109812759517522,0.7755226275678732,0.8767456146189812,0.2911306961177788,0.4,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
0.4580366599907414,0.7097439485465412,0.8801804638223247,0.2255703602622774,0.4,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
0.6992428997420418,0.6945622610697911,0.9398185207728957,0.1897011401873111,0.2,23,4,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191
0.7684590421131802,0.8322225788123965,1.0,0.19265540193957692,0.4,23,4,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191
0.5123465583917067,0.18994564036111147,0.8252240183650644,0.2873961016024436,0.4,23,4,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191
0.7513343789889476,0.02585072137273451,1.0,0.25373102489691973,0.4,23,4,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191
0.8450829355558259,0.6012367718917778,0.918999196924414,0.3024665049321059,0.3,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146
0.925193480715456,0.25342622572988316,1.0,0.21776130101440203,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146
0.009972361099758728,0.3820595254317689,1.0,0.135874659846241,0.3,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146
0.8069660307673182,0.6285700329153611,1.0,0.3560306659199979,0.2,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146
0.0013310834057515743,0.7821328376596056,1.0,0.2652226436036968,0.1,1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.47602373972074913,0.8890831989495356,1.0,0.2881072922245734,0.6,1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.38255693237515975,0.09066932361594399,1.0,0.18632465652735303,0.2,1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.11780466691257373,0.4032560145054762,1.0,0.2217355428609486,0.2,1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.8814260488976177,0.10716908251757627,0.960664458282608,0.1689830655004702,0.5,2,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.3786523877860773,0.7089233031739257,0.9140359738687273,0.311892460368774,0.1,2,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.18097720346957977,0.05689263902707151,1.0,0.30810756117944044,0.2,2,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.35053047471047905,0.4633920143912254,1.0,0.31654080435441784,0.4,2,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.4670919792329706,0.3334964685846966,1.0,0.2237621668221658,0.1,3,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
0.07027585037206632,0.061387243102854795,1.0,0.23171561669360077,0.2,3,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
0.6887533413868108,0.2628574008557185,1.0,0.24607945122134306,0.3,3,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
0.18693202515957455,0.19795991109088185,1.0,0.2877900576829836,0.7,3,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
0.810028893971484,0.5023425472409695,1.0,0.27094698563954966,0.5,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0.2977086798664121,0.18619685552742246,1.0,0.24237361613320413,0.7,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0.6789938662243975,0.618482946622802,1.0,0.04624766521367362,0.2,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0.7284116033991174,0.5249281432646828,1.0,0.3168873151850158,0.3,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0.49273449429839294,0.416075972382606,1.0,0.27134861398277754,0.5,5,5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
0.6459317648010857,0.3146427699137809,1.0,0.2565383004991472,0.3,5,5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
0.017980327479253575,0.40347459678441183,1.0,0.1422894808858534,0.4,5,5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
0.18472684685690882,0.7175407262122363,1.0,0.2758845169415266,0.2,5,5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
0.16152097053650516,0.8788933792852114,1.0,0.2616168138474946,0.4,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0.6740881847198374,0.7926046898671816,1.0,0.12684821696323084,0.7,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0.27497222486434436,0.6450963466837835,1.0,0.18635736453442056,0.5,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0.5069150742601026,0.40586942665449754,1.0,0.2791305936244262,0.2,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0.12177040381854981,0.4992602116913303,1.0,0.24894743165926497,0.3,7,5,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.3432211661958618,0.4477749249476723,1.0,0.23790480127111757,0.2,7,5,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.3487962937609599,0.636775337171357,1.0,0.10216432016216948,0.3,7,5,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.5442398435454615,0.18859869026048312,1.0,0.3865250891520921,0.3,7,5,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.8971288137069517,0.8414468824412688,1.0,0.21701629229876127,0.2,8,5,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0.26244068750231414,0.0233303076700397,1.0,0.27442643046377413,0.4,8,5,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0.44120036098637244,0.4866162796199617,1.0,0.25281655931137553,0.3,8,5,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0.5909077098069286,0.8108490744897374,1.0,0.23034698974791262,0.2,8,5,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0.09610747488305596,0.04681757183688103,0.9956878395625839,0.18844339953454745,0.4,9,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
0.6818611534579525,0.018059227618162123,1.0,0.17794533688099676,0.3,9,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
0.9401515234292483,0.8491666161082488,1.0,0.2520639690126051,0.7,9,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
0.06336504143423306,0.22980661989640558,1.0,0.284115112118194,0.1,9,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
0.525102236773037,0.5187831838715352,1.0,0.16745789470547418,0.1,10,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.9671464045952466,0.8221978277743646,1.0,0.19993182248315014,0.4,10,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.852553300395485,0.4394155710310006,1.0,0.44923563128119104,0.3,10,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.770258999690786,0.37528341683339245,0.9362826434793685,0.15189654611282752,0.1,10,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.6685842961795637,0.6641412036934807,1.0,0.1692568305505793,0.2,11,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
0.35586510809814303,0.9947253987078537,1.0,0.3798212413483748,0.1,11,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
0.30287578531437837,0.864177491605821,0.9311307925702711,0.17709822275668746,0.1,11,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
0.6239397671109117,0.17016130946218821,0.719907785331883,0.3384702353424173,0.4,11,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
0.6188451625376681,0.4879261079994484,0.8849029618646514,0.28738124300771883,0.2,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0.007862305813522562,0.4267247292173928,1.0,0.20185095841794076,0.2,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0.6084959922797527,0.22103525197916665,1.0,0.14073136340362707,0.6,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0.9720660181750647,0.3915719231141923,0.9679532067424526,0.2384353719468721,0.3,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0.21918739821129501,0.6109009759868278,0.7564665644967267,0.16056211754154653,0.5,13,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.5057100812485853,0.3326142432825108,0.5761635739988528,0.21669154352526057,0.2,13,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.014729823987260362,0.3227194800223418,0.7773169183194983,0.19550299490637796,0.4,13,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.3107318902288312,0.5947601216617918,0.8344859400554632,0.13608570993766606,0.2,13,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.4987960224243666,0.21509611012866367,0.3935885002052512,0.9050338946448678,0.5,14,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
0.5703520951128817,0.15323707958567284,0.6069476731323277,0.9208730830965819,0.0,14,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
0.07858935889528774,0.1592040908910941,0.7781763705788994,0.7522727391778126,0.2,14,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
1.0,0.9341382280168705,0.7537553813960596,0.9448083668889914,0.5,14,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
0.22530782188325382,0.052625125253941585,0.6043538072428711,0.9397315513315881,0.0,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
0.8193405010687982,0.8429845417622309,0.31620255413315074,1.0,0.4,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
0.32298701947241926,0.9806599177405404,0.7768044789815041,1.0,0.2,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
0.8052742240181698,0.524436097168536,0.6972279016669027,1.0,0.2,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
0.6968574556689773,0.816569760187372,0.3950323741373851,0.5956488085924146,0.2,16,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
0.8367950644603424,0.7734937545117979,0.4243734687376573,1.0,0.1,16,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
0.5602039531470077,0.9809997463692101,0.34290598780697684,1.0,0.2,16,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
0.01709655559525069,0.5923764986153441,0.4209078233531933,1.0,0.3,16,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
0.7195033381534027,0.16822701337299015,0.29731727490174414,1.0,0.4,17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.6647819417051968,0.6149258733143678,0.34713900449475116,0.7564227973009838,0.1,17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.663062039258577,0.9060833480301315,0.0,1.0,0.2,17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.205942293801912,0.2911499034635945,0.5849319342250884,0.9351763112355872,0.3,17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
0.788118782753893,0.39884460580276054,0.43669155188837094,0.9288663847015657,0.5,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
0.8294733373618637,0.10900076022985958,0.3818478297716659,1.0,0.2,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
0.01750614911126325,0.09542590189496511,0.38452303484384415,0.8185876144484159,0.3,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
0.3092281198773227,0.38098902336528034,0.6472525024725552,0.879186604241283,0.3,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
0.2723741145826018,0.1642164373921117,0.7130360589348362,1.0,0.1,19,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
0.7736176906618301,0.16094344802967703,0.12432578910967315,0.8509866536909434,0.3,19,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
0.8017313935053734,0.8975663905764676,0.37492098223256404,1.0,0.2,19,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
0.14457376362204064,0.9072815066345709,0.993797640647884,0.9855298875497177,0.7,19,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
0.9149356773381097,0.9668095858171621,0.6676114168680457,0.9131911098457712,0.4,20,5,-0.8660254037844386,0.5,-0.9749279121818236,-0.2225209339563146
0.7839961234572685,0.5119663656262052,0.7866987674465766,0.8008983909025411,0.2,20,5,-0.8660254037844386,0.5,-0.9749279121818236,-0.2225209339563146
